"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","ME1","REM","EQD"
"43272099999","2024-03-27T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0220,1","+0173,1","99999,9",,,,,,,"240,M,+0356,1","240,N,+0163,1","99999,9,09210,1","9,9,999,9,+020,1","3,1548,9","SYN08043272 32997 01401 10220 20173 39210 48548 8//// 333 10356 20163 58020 555 10000=",
"43272099999","2024-04-02T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0268,1","+0213,1","99999,9",,,,,,,"240,M,+0373,1","240,N,+0220,1","99999,9,09161,1","9,9,999,9,-002,1","3,1513,9","SYN07043272 32997 02301 10268 20213 39161 48513 8//// 333 10373 20220 59002=",
"43272099999","2024-04-03T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0264,1","+0215,1","99999,9",,,,,,,"240,M,+0396,1","240,N,+0181,1","99999,9,09168,1","9,9,999,9,+007,1","3,1520,9","SYN08043272 32997 02301 10264 20215 39168 48520 8//// 333 10396 20181 58007 555 10000=",
"43272099999","2024-04-05T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0276,1","+0209,1","99999,9",,,,,,,"240,M,+0376,1","240,N,+0175,1","99999,9,09171,1","9,9,999,9,-001,1","3,1525,9","SYN08043272 32997 02301 10276 20209 39171 48525 8//// 333 10376 20175 59001 555 10000=",
"43272099999","2024-04-07T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0266,1","+0204,1","99999,9",,,,,,,,,"99999,9,09160,1","9,9,999,9,-002,1","3,1513,9","SYN08043272 32997 00501 10266 20204 39160 48513 8//// 333 10383 20478 59002 555 10000=",
"43272099999","2024-04-08T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0274,1","+0225,1","99999,9",,,,,,,"240,M,+0382,1","240,N,+0203,1","99999,9,09161,1","9,9,999,9,+001,1","3,1515,9","SYN08043272 32997 02302 10274 20225 39161 48515 8//// 333 10382 20203 58001 555 10000=",
"43272099999","2024-04-09T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0270,1","+0221,1","99999,9",,,,,,,"240,M,+0383,1","240,N,+0208,1","99999,9,09159,1","9,9,999,9,+002,1","3,1515,9","SYN08043272 32997 00501 10270 20221 39159 48515 8//// 333 10383 20208 58002 555 10000=",
"43272099999","2024-04-10T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0240,1","+0195,1","99999,9",,,,,,,"240,M,+0383,1","240,N,+0193,1","99999,9,09178,1","9,9,999,9,+019,1","3,1523,9","SYN08043272 32997 01402 10240 20195 39178 48523 8//// 333 10383 20193 58019 555 10000=",
"43272099999","2024-04-12T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0260,1","+0216,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0361,1","240,N,+0211,1","99999,9,09178,1",,"3,1528,9","SYN08643272 32595 61403 10260 20216 39178 48528 83632 333 10361 20211 56299 58004 555 10000=",
"43272099999","2024-04-14T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0248,1","+0207,1","99999,9",,,,,,,"240,M,+0354,1","240,N,+0205,1","99999,9,09182,1","9,9,999,9,+001,1","3,1529,9","SYN08043272 32997 01402 10248 20207 39182 48529 8//// 333 10354 20205 58001 555 10000=",
"43272099999","2024-04-15T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0252,1","+0185,1","99999,9",,,,,,,"240,M,+0351,1","240,N,+0178,1","99999,9,09184,1","9,9,999,9,+002,1","3,1533,9","SYN08043272 32997 01402 10252 20185 39184 48533 8//// 333 10351 20178 58002 555 10000=",
"43272099999","2024-04-19T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0288,1","+0252,1","99999,9",,,,,,,"240,M,+0386,1","240,N,+0241,1","99999,9,09148,1","9,9,999,9,-012,1","3,1505,9","SYN08043272 32997 02301 10288 20252 39148 48505 8//// 333 10386 20241 59012 555 10000=",
"43272099999","2024-04-21T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0280,1","+0220,1","99999,9",,,,,,,"240,M,+0385,1","240,N,+0226,1","99999,9,09146,1","9,9,999,9,-002,1","3,1501,9","SYN08043272 32997 02301 10280 20220 39146 48501 8//// 333 10385 20226 59002 555 10000=",
"43272099999","2024-04-22T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0286,1","+0244,1","99999,9",,,,,,,"240,M,+0381,1","240,N,+0219,1","99999,9,09159,1","9,9,999,9,+013,1","3,1516,9","SYN08043272 32997 02302 10286 20244 39159 48516 8//// 333 10381 20219 58013 555 10000=",
"43272099999","2024-04-23T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0274,1","+0207,1","99999,9",,,,,,,"240,M,+0381,1","240,N,+0198,1","99999,9,09150,1","9,9,999,9,-009,1","3,1505,9","SYN08043272 32997 02301 10274 20207 39150 48505 8//// 333 10381 20198 59009 555 10000=",
"43272099999","2024-04-24T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0298,1","+0198,1","99999,9",,,,,,,"240,M,+0396,1","240,N,+0186,1","99999,9,09146,1","9,9,999,9,-004,1","3,1506,9","SYN08043272 32997 02301 10298 20198 39146 48506 8//// 333 10396 20186 59004 555 10000=",
"43272099999","2024-04-25T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0284,1","+0205,1","99999,9",,,,,,,"240,M,+0381,1","240,N,+0185,1","99999,9,09151,1","9,9,999,9,+005,1","3,1508,9","SYN08043272 32997 02301 10284 20205 39151 48508 8//// 333 10381 20185 58005 555 10000=",
"43272099999","2024-04-26T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0280,1","+0207,1","99999,9",,,,,,,"240,M,+0377,1","240,N,+0183,1","99999,9,09153,1","9,9,999,9,+002,1","3,1508,9","SYN08043272 32997 02301 10280 20207 39153 48508 8//// 333 10377 20183 58002 555 10000=",
"43272099999","2024-04-28T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0282,1","+0209,1","99999,9",,,,,,,"240,M,+0381,1","240,N,+0179,1","99999,9,09153,1","9,9,999,9,+002,1","3,1510,9","SYN08043272 32997 02301 10282 20209 39153 48510 8//// 333 10381 20179 58002 555 10000=",
"43272099999","2024-04-30T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0284,1","+0205,1","99999,9",,,,,,,"240,M,+0386,1","240,N,+0197,1","99999,9,09155,1","9,9,999,9,-015,1","3,1512,9","SYN08043272 32997 01401 10284 20205 39155 48512 8//// 333 10386 20197 59015 555 10000=",
"43272099999","2024-05-02T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0290,1","+0248,1","99999,9",,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0393,1","240,N,+0241,1","99999,9,09137,1",,"3,1495,9","SYN08643272 32595 52302 10290 20248 39137 48495 82532 333 10393 20241 56299 59015 555 10000=",
"43272099999","2024-05-03T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0300,1","+0244,1","99999,9",,,,,,,"240,M,+0394,1","240,N,+0257,1","99999,9,09139,1","9,9,999,9,+002,1","3,1499,9","SYN08043272 32997 02301 10300 20244 39139 48499 8//// 333 10394 20257 58002 555 10000=",
"43272099999","2024-05-04T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0252,1","+0220,1","99999,9",,,,,,,"240,M,+0321,1","240,N,+0215,1","99999,9,09151,1","9,9,999,9,+012,1","2,0502,9","SYN08643272 22997 01401 10252 20220 39151 42502 8//// 333 10321 20215 58012 555 69990 10000=",
"43272099999","2024-05-07T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0276,1","+0209,1","99999,9","24,0030,3,1",,,,,,"240,M,+0391,1","240,N,+0218,1","99999,9,09152,1","9,9,999,9,+004,1","3,1507,9","SYN09243272 32997 02303 10276 20209 39152 48507 8//// 333 10391 20218 58004 6003/ 555 00028 10003=",
"43272099999","2024-05-08T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0228,1","+0201,1","99999,9","24,0060,3,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0357,1","240,N,+0188,1","99999,9,09174,1",,"3,1517,9","SYN09843272 22595 81402 10228 20201 39174 48517 83742 333 10357 20188 56999 58022 6006/ 555 00058 10009=",
"43272099999","2024-05-09T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0268,1","+0213,1","99999,9",,,,,,,"240,M,+0343,1","240,N,+0203,1","99999,9,09158,1","9,9,999,9,-016,1","3,1511,9","SYN08043272 32997 02301 10268 20213 39158 48511 8//// 333 10343 20203 59016 555 10009=",
"43272099999","2024-05-11T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","180,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0266,1","+0229,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0346,1","240,N,+0233,1","99999,9,09166,1",,"3,1518,9","SYN08643272 32595 61801 10266 20229 39166 48518 83632 333 10346 20233 56299 58013 555 10009=",
"43272099999","2024-05-13T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0250,1","+0221,1","99999,9","24,0190,3,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0341,1","240,N,+0198,1","99999,9,09168,1",,"3,1516,9","SYN09843272 22595 62301 10250 20221 39168 48516 83632 333 10341 20198 56299 59001 6019/ 555 00190 10028=",
"43272099999","2024-05-16T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0250,1","+0227,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0326,1","240,N,+0231,1","99999,9,09168,1",,"3,1516,9","SYN08643272 32595 61402 10250 20227 39168 48516 83632 333 10326 20231 56299 58005 555 10028=",
"43272099999","2024-05-18T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0254,1","+0213,1","99999,9","24,0003,3,1",,,,,,"240,M,+0307,1","240,N,+0217,1","99999,9,09135,1","9,9,999,9,-018,1","3,1487,9","SYN09243272 22997 01400 10254 20213 39135 48487 8//// 333 10307 20217 59018 6993/ 555 00003 10028=",
"43272099999","2024-05-20T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0254,1","+0244,1","99999,9","24,0060,3,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0326,1","240,N,+0218,1","99999,9,09125,1",,"3,1475,9","SYN09843272 22595 71401 10254 20244 39125 48475 83742 333 10326 20218 56299 59007 6006/ 555 00062 10068=",
"43272099999","2024-05-24T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","180,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0276,1","+0242,1","99999,9",,,,,,,"240,M,+0339,1","240,N,+0248,1","99999,9,09095,1","9,9,999,9,-010,1","3,1453,9","SYN08043272 32997 01801 10276 20242 39095 48453 8//// 333 10339 20248 59010 555 10073=",
"43272099999","2024-05-25T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0250,1","+0215,1","99999,9",,,,,,,"240,M,+0346,1","240,N,+0231,1","99999,9,09093,1","9,9,999,9,-002,1","3,1445,9","SYN08043272 32997 02302 10250 20215 39093 48445 8//// 333 10346 20231 59002 555 10073=",
"43272099999","2024-05-26T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0242,1","+0210,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0353,1","240,N,+0225,1","99999,9,09098,1",,"3,1445,9","SYN08643272 32595 72301 10242 20210 39098 48445 83742 333 10353 20225 56299 58000 555 10073=",
"43272099999","2024-05-28T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","010000,1,9,9","+0260,1","+0216,1","99999,9",,,,,,,"240,M,+0326,1","240,N,+0229,1","99999,9,09120,1","9,9,999,9,+010,1","3,1473,9","SYN08043272 32997 02305 10260 20216 39120 48473 8//// 333 10326 20229 58010 555 10073=",
"43272099999","2024-06-01T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0284,1","+0236,1","99999,9",,,,,,,"240,M,+0353,1","240,N,+0247,1","99999,9,09140,1","9,9,999,9,+004,1","3,1498,9","SYN08043272 32997 03201 10284 20236 39140 48498 8//// 333 10353 20247 58004 555 10000=",
"43272099999","2024-06-02T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0224,1","+0187,1","99999,9","24,0250,3,1",,,,,,"240,M,+0356,1","240,N,+0205,1","99999,9,09134,1","9,9,999,9,-006,1","3,1479,9","SYN09243272 22997 02302 10224 20187 39134 48479 8//// 333 10356 20205 59006 6025/ 555 00250 10025=",
"43272099999","2024-06-08T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0240,1","+0226,1","99999,9","24,0030,3,1","02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0309,1","240,N,+0217,1","99999,9,09137,1",,"3,1504,9","SYN09843272 22595 52301 10240 20226 39137 48504 82532 333 10309 20217 56299 59005 6003/ 555 00028 10170=",
"43272099999","2024-06-15T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0238,1","+0202,1","99999,9",,,,,,,"240,M,+0306,1","240,N,+0205,1","99999,9,09138,1","9,9,999,9,-010,1","3,1486,9","SYN08043272 32595 02302 10238 20202 39138 48486 8//// 333 10306 20205 59010 555 10186=",
"43272099999","2024-06-19T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0246,1","+0214,1","99999,9","24,0010,3,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0306,1","240,N,+0227,1","99999,9,09127,1",,"3,1477,9","SYN09843272 22595 82302 10246 20214 39127 48477 83742 333 10306 20227 56999 58019 6001/ 555 00012 10206=",
"43272099999","2024-06-20T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0244,1","+0209,1","99999,9","24,0010,3,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0306,1","240,N,+0215,1","99999,9,09127,1",,"3,1477,9","SYN09843272 22595 62303 10244 20209 39127 48477 83632 333 10306 20215 56299 58000 6001/ 555 00010 10207=",
"43272099999","2024-06-21T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0236,1","+0200,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0306,1","240,N,+0209,1","99999,9,09129,1",,"3,1477,9","SYN08643272 32595 62304 10236 20200 39129 48477 83632 333 10306 20209 56299 58002 555 10207=",
"43272099999","2024-06-23T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0230,1","+0203,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0301,1","240,N,+0210,1","99999,9,09129,1",,"3,1475,9","SYN08643272 32595 62303 10230 20203 39129 48475 83632 333 10301 20210 56299 58002 555 10207=",
"43272099999","2024-06-24T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0244,1","+0196,1","99999,9",,,,,,,"240,M,+0311,1","240,N,+0211,1","99999,9,09119,1","9,9,999,9,-018,1","3,1462,9","SYN08043272 32997 02304 10244 20196 39119 48462 8//// 333 10311 20211 59018 555 10207=",
"43272099999","2024-06-25T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","002000,1,9,9","+0242,1","+0210,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0301,1","240,N,+0219,1","99999,9,09100,1",,"3,1452,9","SYN08643272 32595 62305 10242 20210 39100 48452 83632 333 10301 20219 56299 59011 555 10207=",
"43272099999","2024-06-27T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","002000,1,9,9","+0240,1","+0198,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0291,1","240,N,+0227,1","99999,9,09115,1",,"3,1464,9","SYN08643272 32595 82306 10240 20198 39115 48464 83742 333 10291 20227 56999 58020 555 10207=",
"43272099999","2024-06-28T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0246,1","+0208,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0286,1","240,N,+0219,1","99999,9,09128,1",,"3,1478,9","SYN08643272 32595 62304 10246 20208 39128 48478 83632 333 10286 20219 56299 58013 555 10207=",
"43272099999","2024-06-29T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0323,1","+0199,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,N,+0209,1",,"99999,9,09135,1",,"2,0483,9","SYN08643272 32595 82303 10323 20199 39135 42483 83742 333 10316 20209 56999 58007 555 10207=",
"43272099999","2024-07-01T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0240,1","+0211,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0303,1","240,N,+0218,1","99999,9,09140,1",,"3,1488,9","SYN08643272 32595 82302 10240 20211 39140 48488 83642 333 10303 20218 56999 58001 555 10207=",
"43272099999","2024-07-02T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0240,1","+0208,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0292,1","240,N,+0218,1","99999,9,09127,1",,"3,1475,9","SYN08643272 32595 62304 10240 20208 39127 48475 83632 333 10292 20218 56299 59013 555 10207=",
"43272099999","2024-07-05T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0296,1","+0217,1","99999,9","24,0000,9,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0296,1","240,N,+0217,1","99999,9,09137,1",,,"SYN08643272 22595 82303 10296 20217 39137 83742 333 10296 20217 56999 59009 6990/ 555 10228=","Q01  00002PRCP24"
"43272099999","2024-07-07T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0232,1","+0199,1","99999,9",,"99,9,+00800,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,99,9,99,9,00800,1,99,9,99,9","240,M,+0303,1","240,N,+0209,1","99999,9,09135,1",,"3,1483,9","SYN08043272 32595 82303 10232 20199 39135 48483 333 10303 20209 56999 59004 555 10228=",
"43272099999","2024-07-09T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0222,1","+0198,1","99999,9","24,0040,3,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0291,1","240,N,+0204,1","99999,9,09126,1",,"3,1472,9","SYN08243272 22595 82304 10222 20198 39126 48472 83742 333 10291 20204 56999 58011 6004/=",
"43272099999","2024-07-10T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0238,1","+0196,1","99999,9",,,,,,,"240,M,+0283,1","240,N,+0201,1","99999,9,09148,1","9,9,999,9,+022,1","3,1495,9","SYN07043272 32997 02303 10238 20196 39148 48495 8//// 333 10283 20201 58022=",
"43272099999","2024-07-13T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0021,1","22000,1,9,N","002000,1,9,9","+0230,1","+0209,1","99999,9","24,0070,3,1","03,2,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","02,99,2,03,2,99,9,00800,1,99,9,99,9","240,M,+0321,1","240,N,+0213,1","99999,9,09129,1",,"3,1475,9","SYN09843272 22595 22304 10230 20209 39129 48475 83742 333 10321 20213 56999 59002 6007/ 555 00072 10239=",
"43272099999","2024-07-14T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0228,1","+0204,1","99999,9","24,0030,3,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0319,1","240,N,+0208,1","99999,9,09127,1",,"3,1473,9","SYN09843272 22595 82303 10228 20204 39127 48473 83742 333 10319 20208 56999 59002 6003/ 555 00032 10242=",
"43272099999","2024-07-17T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0230,1","+0191,1","99999,9","24,0000,9,1","03,1,+00250,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00250,1,99,9,99,9","240,M,+0283,1","240,N,+0213,1","99999,9,09099,1",,"3,1447,9","SYN08243272 32395 72303 10230 20191 39099 48447 83742 333 10283 20213 56299 58001 6990/=","Q01  00002PRCP24"
