"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"43133099999","2022-04-01T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0280,1","+0194,1","10136,1",,,,,,,,,,"240,M,+0415,1","240,N,+0244,1","99999,9,09888,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10280 20194 39888 40136 333 10415 20244 59002 555 10000=",
"43133099999","2022-04-01T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0340,1","+0188,1","10018,1",,,,,,,,,,"240,M,+0400,1",,"99999,9,09772,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10340 20188 39772 40018 333 10400 59002=",
"43133099999","2022-04-02T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0288,1","+0200,1","10134,1",,,,,,,,,,"240,M,+0400,1","240,N,+0246,1","99999,9,09886,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10288 20200 39886 40134 333 10400 20246 59002 555 10000=",
"43133099999","2022-04-02T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0344,1","+0165,1","10018,1",,,,,,,,,,"240,M,+0395,1",,"99999,9,09770,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10344 20165 39770 40018 333 10395 59002=",
"43133099999","2022-04-03T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0290,1","+0216,1","10132,1",,,,,,,,,,"240,M,+0395,1","240,N,+0242,1","99999,9,09884,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10290 20216 39884 40132 333 10395 20242 59002 555 10000=",
"43133099999","2022-04-03T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0344,1","+0143,1","10016,1",,,,,,,,,,"240,M,+0410,1",,"99999,9,09768,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10344 20143 39768 40016 333 10410 59002=",
"43133099999","2022-04-04T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0292,1","+0198,1","10130,1",,,,,,,,,,"240,M,+0410,1","240,N,+0230,1","99999,9,09882,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10292 20198 39882 40130 333 10410 20230 59002 555 10000=",
"43133099999","2022-04-04T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0350,1","+0161,1","10014,1",,,,,,,,,,"240,M,+0415,1",,"99999,9,09766,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10350 20161 39766 40014 333 10415 59002=",
"43133099999","2022-04-05T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0280,1","+0194,1","10128,1",,,,,,,,,,"240,M,+0415,1","240,N,+0234,1","99999,9,09880,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10280 20194 39880 40128 333 10415 20234 59002 555 10000=",
"43133099999","2022-04-05T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0320,1","+0199,1","10012,1",,,,,,,,,,"240,M,+0380,1",,"99999,9,09764,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10320 20199 39764 40012 333 10380 59002=",
"43133099999","2022-04-06T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0270,1","+0175,1","10126,1",,,,,,,,,,"240,M,+0380,1","240,N,+0230,1","99999,9,09878,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10270 20175 39878 40126 333 10380 20230 59002 555 10000=",
"43133099999","2022-04-06T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0340,1","+0168,1","10008,1",,,,,,,,,,"240,M,+0384,1",,"99999,9,09762,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10340 20168 39762 40008 333 10384 59002=",
"43133099999","2022-04-07T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0274,1","+0172,1","10124,1",,,,,,,,,,"240,M,+0384,1","240,N,+0214,1","99999,9,09876,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10274 20172 39876 40124 333 10384 20214 59002 555 10000=",
"43133099999","2022-04-07T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0354,1","+0158,1","10008,1",,,,,,,,,,"240,M,+0390,1",,"99999,9,09760,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10354 20158 39760 40008 333 10390 59002=",
"43133099999","2022-04-08T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0280,1","+0168,1","10122,1",,,,,,,,,,"240,M,+0390,1","240,N,+0220,1","99999,9,09874,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10280 20168 39874 40122 333 10390 20220 59002 555 10000=",
"43133099999","2022-04-08T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0344,1","+0143,1","10006,1",,,,,,,,,,"240,M,+0380,1",,"99999,9,09758,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10344 20143 39758 40006 333 10380 59002=",
"43133099999","2022-04-09T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0264,1","+0160,1","10120,1",,,,,,,,,,"240,M,+0380,1","240,N,+0230,1","99999,9,09872,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10264 20160 39872 40120 333 10380 20230 59002 555 10000=",
"43133099999","2022-04-09T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0348,1","+0149,1","10004,1",,,,,,,,,,"240,M,+0395,1",,"99999,9,09756,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10348 20149 39756 40004 333 10395 59002=",
"43133099999","2022-04-10T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0270,1","+0156,1","10118,1",,,,,,,,,,"240,M,+0395,1","240,N,+0234,1","99999,9,09870,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10270 20156 39870 40118 333 10395 20234 59002 555 10000=",
"43133099999","2022-04-10T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0350,1","+0148,1","10002,1",,,,,,,,,,"240,M,+0400,1",,"99999,9,09754,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10350 20148 39754 40002 333 10400 59002=",
"43133099999","2022-04-11T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0280,1","+0157,1","10116,1",,,,,,,,,,"240,M,+0400,1","240,N,+0236,1","99999,9,09868,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10280 20157 39868 40116 333 10400 20236 59002 555 10000=",
"43133099999","2022-04-11T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0360,1","+0140,1","10002,1",,,,,,,,,,"240,M,+0405,1",,"99999,9,09752,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10360 20140 39752 40002 333 10405 59002=",
"43133099999","2022-04-12T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0276,1","+0171,1","10114,1",,,,,,,,,,"240,M,+0405,1","240,N,+0230,1","99999,9,09866,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10276 20171 39866 40114 333 10405 20230 59002 555 10000=",
"43133099999","2022-04-12T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0362,1","+0129,1","09998,1",,,,,,,,,,"240,M,+0408,1",,"99999,9,09750,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10362 20129 39750 49998 333 10408 59002=",
"43133099999","2022-04-13T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0264,1","+0160,1","10112,1",,,,,,,,,,"240,M,+0408,1","240,N,+0226,1","99999,9,09864,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10264 20160 39864 40112 333 10408 20226 59002 555 10000=",
"43133099999","2022-04-13T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0360,1","+0130,1","09996,1",,,,,,,,,,"240,M,+0402,1",,"99999,9,09748,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10360 20130 39748 49996 333 10402 59002=",
"43133099999","2022-04-14T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0274,1","+0172,1","10110,1",,,,,,,,,,"240,M,+0402,1","240,N,+0234,1","99999,9,09862,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10274 20172 39862 40110 333 10402 20234 59002 555 10000=",
"43133099999","2022-04-14T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0356,1","+0134,1","09994,1",,,,,,,,,,"240,M,+0395,1",,"99999,9,09746,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10356 20134 39746 49994 333 10395 59002=",
"43133099999","2022-04-15T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0262,1","+0169,1","10108,1",,,,,,,,,,"240,M,+0395,1","240,N,+0224,1","99999,9,09860,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10262 20169 39860 40108 333 10395 20224 59002 555 10000=",
"43133099999","2022-04-15T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0354,1","+0158,1","09992,1",,,,,,,,,,"240,M,+0385,1",,"99999,9,09744,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10354 20158 39744 49992 333 10385 59002=",
"43133099999","2022-04-16T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0274,1","+0153,1","10106,1",,,,,,,,,,"240,M,+0385,1","240,N,+0238,1","99999,9,09858,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10274 20153 39858 40106 333 10385 20238 59002 555 10000=",
"43133099999","2022-04-16T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0350,1","+0148,1","09990,1",,,,,,,,,,"240,M,+0390,1",,"99999,9,09742,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10350 20148 39742 49990 333 10390 59002=",
"43133099999","2022-04-17T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0280,1","+0168,1","10104,1",,,,,,,,,,"240,M,+0390,1","240,N,+0244,1","99999,9,09856,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10280 20168 39856 40104 333 10390 20244 59002 555 10000=",
"43133099999","2022-04-17T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0340,1","+0132,1","09988,1",,,,,,,,,,"240,M,+0385,1",,"99999,9,09740,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10340 20132 39740 49988 333 10385 59002=",
"43133099999","2022-04-18T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0284,1","+0166,1","10102,1",,,,,,,,,,"240,M,+0385,1","240,N,+0246,1","99999,9,09854,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10284 20166 39854 40102 333 10385 20246 59002 555 10000=",
"43133099999","2022-04-18T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0364,1","+0127,1","09986,1",,,,,,,,,,"240,M,+0400,1",,"99999,9,09738,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10364 20127 39738 49986 333 10400 59002=",
"43133099999","2022-04-19T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0290,1","+0169,1","10100,1",,,,,,,,,,"240,M,+0400,1","240,N,+0244,1","99999,9,09852,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10290 20169 39852 40100 333 10400 20244 59002 555 10000=",
"43133099999","2022-04-19T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0380,1","+0162,1","09984,1",,,,,,,,,,"240,M,+0410,1",,"99999,9,09736,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10380 20162 39736 49984 333 10410 59002=",
"43133099999","2022-04-20T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0294,1","+0178,1","10098,1",,,,,,,,,,"240,M,+0410,1","240,N,+0248,1","99999,9,09850,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10294 20178 39850 40098 333 10410 20248 59002 555 10000=",
"43133099999","2022-04-20T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0390,1","+0164,1","09982,1",,,,,,,,,,"240,M,+0415,1",,"99999,9,09734,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10390 20164 39734 49982 333 10415 59002=",
"43133099999","2022-04-21T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0290,1","+0188,1","10096,1",,,,,,,,,,"240,M,+0415,1","240,N,+0246,1","99999,9,09848,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10290 20188 39848 40096 333 10415 20246 59002 555 10000=",
"43133099999","2022-04-21T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0360,1","+0175,1","09980,1",,,,,,,,,,"240,M,+0410,1",,"99999,9,09732,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10360 20175 39732 49980 333 10410 59002=",
"43133099999","2022-04-22T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0282,1","+0186,1","10094,1",,,,,,,,,,"240,M,+0410,1","240,N,+0244,1","99999,9,09846,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10282 20186 39846 40094 333 10410 20244 59002 555 10000=",
"43133099999","2022-04-22T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0354,1","+0179,1","09978,1",,,,,,,,,,"240,M,+0400,1",,"99999,9,09730,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10354 20179 39730 49978 333 10400 59002=",
"43133099999","2022-04-23T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0280,1","+0194,1","10092,1",,,,,,,,,,"240,M,+0400,1","240,N,+0230,1","99999,9,09844,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10280 20194 39844 40092 333 10400 20230 59002 555 10000=",
"43133099999","2022-04-23T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0362,1","+0174,1","09976,1",,,,,,,,,,"240,M,+0405,1",,"99999,9,09728,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10362 20174 39728 49976 333 10405 59002=",
"43133099999","2022-04-24T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0290,1","+0188,1","10090,1",,,,,,,,,,"240,M,+0405,1","240,N,+0234,1","99999,9,09842,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10290 20188 39842 40090 333 10405 20234 59002 555 10000=",
"43133099999","2022-04-24T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0380,1","+0162,1","09974,1",,,,,,,,,,"240,M,+0410,1",,"99999,9,09726,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10380 20162 39726 49974 333 10410 59002=",
"43133099999","2022-04-25T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0304,1","+0191,1","10088,1",,,,,,,,,,"240,M,+0410,1","240,N,+0244,1","99999,9,09840,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10304 20191 39840 40088 333 10410 20244 59002 555 10000=",
"43133099999","2022-04-25T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0390,1","+0164,1","09972,1",,,,,,,,,,"240,M,+0420,1",,"99999,9,09724,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10390 20164 39724 49972 333 10420 59002=",
"43133099999","2022-04-26T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0300,1","+0193,1","10086,1",,,,,,,,,,"240,M,+0420,1","240,N,+0246,1","99999,9,09838,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10300 20193 39838 40086 333 10420 20246 59002 555 10000=",
"43133099999","2022-04-26T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0400,1","+0132,1","09970,1",,,,,,,,,,"240,M,+0425,1",,"99999,9,09722,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10400 20132 39722 49970 333 10425 59002=",
"43133099999","2022-04-27T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0304,1","+0187,1","10084,1",,,,,,,,,,"240,M,+0420,1","240,N,+0242,1","99999,9,09836,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10304 20187 39836 40084 333 10420 20242 59002 555 10000=",
"43133099999","2022-04-27T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0398,1","+0134,1","09968,1",,,,,,,,,,"240,M,+0424,1",,"99999,9,09720,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10398 20134 39720 49968 333 10424 59002=",
"43133099999","2022-04-28T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0302,1","+0181,1","10082,1",,,,,,,,,,"240,M,+0424,1","240,N,+0246,1","99999,9,09834,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10302 20181 39834 40082 333 10424 20246 59002 555 10000=",
"43133099999","2022-04-28T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0400,1","+0122,1","09966,1",,,,,,,,,,"240,M,+0430,1",,"99999,9,09718,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10400 20122 39718 49966 333 10430 59002=",
"43133099999","2022-04-29T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0304,1","+0172,1","10080,1",,,,,,,,,,"240,M,+0430,1","240,N,+0240,1","99999,9,09832,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10304 20172 39832 40080 333 10430 20240 59002 555 10000=",
"43133099999","2022-04-29T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0404,1","+0129,1","09964,1",,,,,,,,,,"240,M,+0435,1",,"99999,9,09716,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10404 20129 39716 49964 333 10435 59002=",
"43133099999","2022-04-30T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0314,1","+0173,1","10078,1",,,,,,,,,,"240,M,+0435,1","240,N,+0244,1","99999,9,09830,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10314 20173 39830 40078 333 10435 20244 59002 555 10000=",
"43133099999","2022-04-30T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0394,1","+0137,1","09962,1",,,,,,,,,,"240,M,+0430,1",,"99999,9,09714,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10394 20137 39714 49962 333 10430 59002=",
"43133099999","2022-05-01T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0320,1","+0169,1","10076,1",,,,,,,,,,"240,M,+0430,1","240,N,+0248,1","99999,9,09828,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10320 20169 39828 40076 333 10430 20248 59002 555 10000=",
"43133099999","2022-05-01T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0400,1","+0132,1","09960,1",,,,,,,,,,"240,M,+0435,1",,"99999,9,09712,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10400 20132 39712 49960 333 10435 59002=",
"43133099999","2022-05-02T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0310,1","+0176,1","10074,1",,,,,,,,,,"240,M,+0435,1","240,N,+0250,1","99999,9,09826,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10310 20176 39826 40074 333 10435 20250 59002 555 10000=",
"43133099999","2022-05-02T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0404,1","+0129,1","09958,1",,,,,,,,,,"240,M,+0435,1",,"99999,9,09710,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10404 20129 39710 49958 333 10435 59002=",
"43133099999","2022-05-03T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0300,1","+0193,1","10072,1",,,,,,,,,,"240,M,+0435,1","240,N,+0246,1","99999,9,09824,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10300 20193 39824 40072 333 10435 20246 59002 555 10000=",
"43133099999","2022-05-03T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0390,1","+0197,1","09958,1",,,,,,,,,,"240,M,+0405,1",,"99999,9,09708,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10390 20197 39708 49958 333 10405 59002=",
"43133099999","2022-05-04T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0224,1","+0193,1","10076,1","24,0420,3,1",,,,,"99,9,+00800,1,02,1",,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,00800,1,99,9,99,9","240,M,+0405,1","240,N,+0200,1","99999,9,09828,1","9,9,999,9,+004,1",,"SYN09243133 22597 60000 10224 20193 39828 40076 80008 333 10405 20200 58004 6042/ 555 00424 10042=","Q01    003SCCGA1"
"43133099999","2022-05-04T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0310,1","+0187,1","09958,1",,,,,,,,,,"240,M,+0350,1",,"99999,9,09710,1","9,9,999,9,+002,1",,"SYN05843133 32997 00000 10310 20187 39710 49958 333 10350 58002=",
"43133099999","2022-05-05T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0290,1","+0188,1","10078,1",,,,,,,,,,"240,M,+0350,1","240,N,+0234,1","99999,9,09830,1","9,9,999,9,+002,1",,"SYN07443133 32997 00000 10290 20188 39830 40078 333 10350 20234 58002 555 10042=",
"43133099999","2022-05-05T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0360,1","+0162,1","09956,1",,,,,,,,,,"240,M,+0400,1",,"99999,9,09708,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10360 20162 39708 49956 333 10400 59002=",
"43133099999","2022-05-06T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0300,1","+0193,1","10076,1",,,,,,,,,,"240,M,+0400,1","240,N,+0246,1","99999,9,09828,1","9,9,999,9,-002,1",,"SYN07443133 32997 00000 10300 20193 39828 40076 333 10400 20246 59002 555 10042=",
"43133099999","2022-05-06T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0380,1","+0148,1","09954,1",,,,,,,,,,"240,M,+0410,1",,"99999,9,09706,1","9,9,999,9,-002,1",,"SYN05843133 32997 00000 10380 20148 39706 49954 333 10410 59002=",
